"","IRI_KEY","WEEK","SY","GE","VEND","ITEM","UNITS","DOLLARS","F","D","PR","UPC","VOL_EQ","PPU"
"213",8041920,1153,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"214",8041920,1154,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"215",8041920,1155,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"216",8041920,1156,0,1,37000,407,4,7.16,"B",0,1,"00-01-37000-00407",1.125,1.79
"217",8041920,1157,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"218",8041920,1158,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"219",8041920,1159,0,1,37000,407,3,7.47,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"220",8041920,1160,0,1,37000,407,4,9.96,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"221",8041920,1161,0,1,37000,407,3,7.47,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"222",8041920,1162,0,1,37000,407,4,9.96,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"223",8041920,1163,0,1,37000,407,4,9.96,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"224",8041920,1164,0,1,37000,407,3,7.47,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"225",8041920,1165,0,1,37000,407,4,9.96,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"226",8041587,1114,0,1,37000,407,6,10.74,"B",0,1,"00-01-37000-00407",1.125,1.79
"227",8041587,1115,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"228",8041587,1115,0,1,37000,31657,1,2.49,"NONE",0,0,"00-01-37000-31657",0.875,2.49
"229",8041587,1117,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"230",8041587,1118,0,1,37000,407,6,14.94,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"231",8041587,1119,0,1,37000,31657,1,2.49,"NONE",0,0,"00-01-37000-31657",0.875,2.49
"232",8041587,1120,0,1,37000,407,6,14.94,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"233",8041587,1121,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"234",8041587,1122,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"235",8041587,1122,0,1,37000,31657,2,4.98,"NONE",0,0,"00-01-37000-31657",0.875,2.49
"236",8041587,1123,0,1,37000,407,3,7.47,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"237",8041587,1124,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"238",8041587,1125,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"239",8041587,1126,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"240",8041587,1128,0,1,37000,407,3,7.47,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"241",8041587,1128,0,1,37000,31657,1,1.24,"NONE",0,1,"00-01-37000-31657",0.875,1.24
"242",8041587,1129,0,1,37000,407,6,14.94,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"243",8041587,1131,0,1,37000,407,4,9.96,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"244",8041587,1132,0,1,37000,407,3,7.47,"NONE",0,0,"00-01-37000-00407",1.125,2.49
